brand,nom_etablissement,source,note_brute,texte,note_std,langue,texte_propre,date,sentiment_score,sentiment_label
Huttopia,Sud_Ardeche,Google Maps,,Super expérience tout était parfait. C’est vraiment du « camping » luxe ! Nous reviendrons très bientôt,4.0,fr,Super expérience tout était parfait. C’est vraiment du « camping » luxe ! Nous reviendrons très bientôt,,0.346,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Le pont d'arc incontournable Agréable et ludique spot de baignade juste avant Vallon Pont d'arc à 1/4 d'heure, moins beaucoup moins fréquenté que le Pont D'arc. Le bois de Païolive à 1/2 heure de voiture. Village miniature à Dompnac. Et la superbe et magnifique Aven d'Orgnac très proche du camping. Et bien sûr toutes les randonnées, si vous êtes adeptes et peu 9 sensibles à la canicule...",4.0,fr,"Le pont d'arc incontournable Agréable et ludique spot de baignade juste avant Vallon Pont d'arc à 1/4 d'heure, moins beaucoup moins fréquenté que le Pont D'arc. Le bois de Païolive à 1/2 heure de voiture. Village miniature à Dompnac. Et la superbe et magnifique Aven d'Orgnac très proche du camping. Et bien sûr toutes les randonnées, si vous êtes adeptes et peu 9 sensibles à la canicule...",,0.3936363636363636,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Super accueil, super activités proposées ! Un petit bémol sur mon plat servi au café restaurant qui est arrivé tiède. Mais je retiendrai surtout la gentillesse et bienveillance du personnel et la qualité des activités. Nous reviendrons !",4.0,fr,"Super accueil, super activités proposées ! Un petit bémol sur mon plat servi au café restaurant qui est arrivé tiède. Mais je retiendrai surtout la gentillesse et bienveillance du personnel et la qualité des activités. Nous reviendrons !",,0.261875,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Cabane mal agencée (des ventilateurs mais pas de prise accessible) et SALE! : odeur d’urine dans la salle de bain qui se propage jusque dans le coin cuisine, évier de la Sdb bouché, support de douche cassé, frigo : porte du congélateur …",2.0,fr,"Cabane mal agencée (des ventilateurs mais pas de prise accessible) et SALE! : odeur d’urine dans la salle de bain qui se propage jusque dans le coin cuisine, évier de la Sdb bouché, support de douche cassé, frigo : porte du congélateur …",,-0.35187499999999994,Négatif
Huttopia,Sud_Ardeche,Google Maps,,"Nous avons beaucoup appréciés notre séjour Huttopia Sud Ardèche. Localisation parfaite à proximité de Vallon Pont d'Arc au plein cœur d'un espace forestier magnifique. Nous avons particulièrement apprécié notre campement en plein sous bois, les emplacements sont très espacés les uns des autres. Les activités proposées et animations y étaient de grande qualité. Nous avons également particulièrement appréciés la terrasse de l'espace restaurant et convivialité avec vue sur la forêt. Nous recommandons cet Huttopia en particulier pour les familles avec enfants.",4.0,fr,"Nous avons beaucoup appréciés notre séjour Huttopia Sud Ardèche. Localisation parfaite à proximité de Vallon Pont d'Arc au plein cœur d'un espace forestier magnifique. Nous avons particulièrement apprécié notre campement en plein sous bois, les emplacements sont très espacés les uns des autres. Les activités proposées et animations y étaient de grande qualité. Nous avons également particulièrement appréciés la terrasse de l'espace restaurant et convivialité avec vue sur la forêt. Nous recommandons cet Huttopia en particulier pour les familles avec enfants.",,0.3083333333333333,Positif
Huttopia,Sud_Ardeche,Google Maps,,Un site incroyable au cœur de la nature et proche de  nombreuses activités. Un site très bien tenu par l’ensemble de l’équipe. Parfait,4.0,fr,Un site incroyable au cœur de la nature et proche de  nombreuses activités. Un site très bien tenu par l’ensemble de l’équipe. Parfait,,0.2814285714285714,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Nous avons passés un merveilleux séjour. Les activités sont très nombreuses, variées avec des thèmes nature super. Le personnel est charmant et très serviable. Le lieu est super dans la forêt. Merci à toute l'équipe !",4.0,fr,"Nous avons passés un merveilleux séjour. Les activités sont très nombreuses, variées avec des thèmes nature super. Le personnel est charmant et très serviable. Le lieu est super dans la forêt. Merci à toute l'équipe !",,0.32136363636363635,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Équipe très accueillante, à l’image d’une responsable qui impulse un dynamisme positif. Lieu de vie commun très agréable qui donne sur une grande terrasse en bois avec une belle vue sur la forêt. Le lieu est très bien entretenu. Nous avons apprécié le mobile home en bois avec sa porte motorisée en verre qui permet d’étendre le salon sur une grande terrasse privative sans vis à vis. Idéal pour terminer la journée avec un bon repas cuisiné avec la plancha du mobile home. C’était une vraie déconnexion. Nous souhaitons y revenir l’année prochaine.",4.0,fr,"Équipe très accueillante, à l’image d’une responsable qui impulse un dynamisme positif. Lieu de vie commun très agréable qui donne sur une grande terrasse en bois avec une belle vue sur la forêt. Le lieu est très bien entretenu. Nous avons apprécié le mobile home en bois avec sa porte motorisée en verre qui permet d’étendre le salon sur une grande terrasse privative sans vis à vis. Idéal pour terminer la journée avec un bon repas cuisiné avec la plancha du mobile home. C’était une vraie déconnexion. Nous souhaitons y revenir l’année prochaine.",,0.35812499999999997,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Expérience familiale incroyable la semaine dernière  à  Huttopia!  Découverte du glamping, nous avons adoré : l'emplacement de notre cabane à  l'ombre, l'espace entre les habitations, le calme, la grandeur du site! La qualité des ateliers proposés et de leurs intervenants,  la disponibilité et la bienveillance de l'équipe, tout était parfait. On reviendra !",4.0,fr,"Expérience familiale incroyable la semaine dernière  à  Huttopia!  Découverte du glamping, nous avons adoré : l'emplacement de notre cabane à  l'ombre, l'espace entre les habitations, le calme, la grandeur du site! La qualité des ateliers proposés et de leurs intervenants,  la disponibilité et la bienveillance de l'équipe, tout était parfait. On reviendra !",,0.3077777777777777,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Un séjour exceptionnel avec une équipe au top ! Grâce aux diverses activités, nous nous sommes régalés en famille. Le logement était parfait. Je recommande ce camping, tout était parfait. Merci à toute l'équipe :-)",4.0,fr,"Un séjour exceptionnel avec une équipe au top ! Grâce aux diverses activités, nous nous sommes régalés en famille. Le logement était parfait. Je recommande ce camping, tout était parfait. Merci à toute l'équipe :-)",,0.3655555555555556,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Mon compagnon et moi avons passé 8 jours mi Septembre et c’était vraiment super. Il y avait peu de monde sur le village et l’équipe a bien pris en compte notre demande d’être éloignés des autres vacanciers. Nous avions une tente canadienne très confortable et bien équipée au milieu de la forêt. Le coin sanitaire était toujours propre et bien entretenu et la piscine encore ouverte jusqu’à la fin de la saison. Bref, un petit coin de paradis avec plein de choses à visiter dans les alentours. Je recommande !",3.0,fr,"Mon compagnon et moi avons passé 8 jours mi Septembre et c’était vraiment super. Il y avait peu de monde sur le village et l’équipe a bien pris en compte notre demande d’être éloignés des autres vacanciers. Nous avions une tente canadienne très confortable et bien équipée au milieu de la forêt. Le coin sanitaire était toujours propre et bien entretenu et la piscine encore ouverte jusqu’à la fin de la saison. Bref, un petit coin de paradis avec plein de choses à visiter dans les alentours. Je recommande !",,0.153125,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Très chouette endroit, tout est fait pour qu'on se sente chez soi ds ce camping. Une mention spéciale à Mathis pour les conseils rando, très précis. On reviendra c'est certain. Bonne saison !",4.0,fr,"Très chouette endroit, tout est fait pour qu'on se sente chez soi ds ce camping. Une mention spéciale à Mathis pour les conseils rando, très précis. On reviendra c'est certain. Bonne saison !",,0.6141666666666666,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Un merveilleux séjour en tente bonaventure, idéal pour deux adultes ! Les gros + : - les activités proposées (notamment le tir à l’arc et l’apiculture) - le spa forestier très agréable - le restaurant/bar pour manger un bout ou boire un verre avec une magnifique vue) - immersion en pleine nature avec tout le confort nécessaire Mais surtout : une équipe vraiment au top ! L’accueil est chaleureux et l’équipe souriante et de très bons conseils. Un grand merci à Agathe grâce à qui nous avons découvert des endroits très sympas de la région !",4.0,fr,"Un merveilleux séjour en tente bonaventure, idéal pour deux adultes ! Les gros + : - les activités proposées (notamment le tir à l’arc et l’apiculture) - le spa forestier très agréable - le restaurant/bar pour manger un bout ou boire un verre avec une magnifique vue) - immersion en pleine nature avec tout le confort nécessaire Mais surtout : une équipe vraiment au top ! L’accueil est chaleureux et l’équipe souriante et de très bons conseils. Un grand merci à Agathe grâce à qui nous avons découvert des endroits très sympas de la région !",,0.478235294117647,Positif
Huttopia,Sud_Ardeche,Google Maps,,Une belle immersion dans les bois. Tout l’équipement nécessaire était présent dans notre tente et notre séjour a été très agréable.,4.0,fr,Une belle immersion dans les bois. Tout l’équipement nécessaire était présent dans notre tente et notre séjour a été très agréable.,,0.48200000000000004,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Le site est magnifique , apaisant , nous avons logé dans une maison Toronto , équipement parfait et literie de qualité ! Accueil top ! Animateurs  toujours souriants et serviables .Spa forestier magique , animations haut de gamme . Les points à ne pas négliger , pas adapté au plus de 12 ans car peu d’enfants de cet âge (idéal pour famille avec enfants en bas âge par contre )  ,le soir trop peu  de lumière dans le centre de vacances ( ce qui ne permet pas aux ados de jouer longtemps le soir ) et une piscine vraiment trop petite pour le nombre de vacanciers ( je parle de celle des adultes ) En tout cas nous avons quand même passé un merveilleux séjour , merci à toute l’équipe 🌸",4.0,fr,"Le site est magnifique , apaisant , nous avons logé dans une maison Toronto , équipement parfait et literie de qualité ! Accueil top ! Animateurs  toujours souriants et serviables .Spa forestier magique , animations haut de gamme . Les points à ne pas négliger , pas adapté au plus de 12 ans car peu d’enfants de cet âge (idéal pour famille avec enfants en bas âge par contre )  ,le soir trop peu  de lumière dans le centre de vacances ( ce qui ne permet pas aux ados de jouer longtemps le soir ) et une piscine vraiment trop petite pour le nombre de vacanciers ( je parle de celle des adultes ) En tout cas nous avons quand même passé un merveilleux séjour , merci à toute l’équipe 🌸",,0.3436111111111111,Positif
Huttopia,Sud_Ardeche,Google Maps,,Un très beau site en pleine nature avec malgré de très bons équipements et surtout une équipe au top et au petit soin,4.0,fr,Un très beau site en pleine nature avec malgré de très bons équipements et surtout une équipe au top et au petit soin,,0.4733333333333334,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Déconnexion assurée en pleine nature, nous étions en.tente trappeur origine, super sympa mais dommage que l accès sdb se fasse par la chambre des parents. Nous avions 3 grands enfants deux ados de 15 et 16 et une grande de 20 ans. Les lits …",3.0,fr,"Déconnexion assurée en pleine nature, nous étions en.tente trappeur origine, super sympa mais dommage que l accès sdb se fasse par la chambre des parents. Nous avions 3 grands enfants deux ados de 15 et 16 et une grande de 20 ans. Les lits …",,0.2425,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Une expérience nature et déconnectée. Je cherchais depuis quelques temps un séjour vrai, nature et cosy.  Ce weekend a répondu à mes attentes et les a même supplantées. Pas de téléphone, de télé, rien qui vienne polluer notre séjour de relations vraies. Les activités que le centre nous a proposé étaient variées et sources de plaisir pour tous les âges. Merci.",3.0,fr,"Une expérience nature et déconnectée. Je cherchais depuis quelques temps un séjour vrai, nature et cosy.  Ce weekend a répondu à mes attentes et les a même supplantées. Pas de téléphone, de télé, rien qui vienne polluer notre séjour de relations vraies. Les activités que le centre nous a proposé étaient variées et sources de plaisir pour tous les âges. Merci.",,0.15875,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Notre première fois chez Huttopia, nous avons beaucoup apprécié le concept : du camping confortable, en lien avec la nature et dans le respect de l'environnement. Très beau site, calme et très bien situé pour visiter l'Ardèche.",4.0,fr,"Notre première fois chez Huttopia, nous avons beaucoup apprécié le concept : du camping confortable, en lien avec la nature et dans le respect de l'environnement. Très beau site, calme et très bien situé pour visiter l'Ardèche.",,0.38571428571428573,Positif
Huttopia,Sud_Ardeche,Google Maps,,"Un bon séjour mais seulement la moitié des douches était fonctionnelle, l'emplacement était un peu petit. Il faut réserver les activités la veille et à 18h précise. Pour le Spa c'est à 8h pile.  Le restaurant est très cher pour des plats …",3.0,fr,"Un bon séjour mais seulement la moitié des douches était fonctionnelle, l'emplacement était un peu petit. Il faut réserver les activités la veille et à 18h précise. Pour le Spa c'est à 8h pile.  Le restaurant est très cher pour des plats …",,0.09499999999999997,Neutre
Huttopia,Sud_Ardeche,Google Maps,,"Nous avons séjourné dans une tente trappeur (87) certe très éloigné du centre de vie mais très ombragée et au calme. 3 piscines à disposition dont une pataugeoire pour les petits. Centre de vie très agréable et grand, possibilité de jouer en famille avec des jeux de sociétés. Les activités proposées sont sur le thème de la nature pour les enfants. Le village est idéalement situé pour les excursions. Merci à l'équipe du village Sud Ardèche.",4.0,fr,"Nous avons séjourné dans une tente trappeur (87) certe très éloigné du centre de vie mais très ombragée et au calme. 3 piscines à disposition dont une pataugeoire pour les petits. Centre de vie très agréable et grand, possibilité de jouer en famille avec des jeux de sociétés. Les activités proposées sont sur le thème de la nature pour les enfants. Le village est idéalement situé pour les excursions. Merci à l'équipe du village Sud Ardèche.",,0.25375,Positif
